13.05.2024 08:12:46.254: [I] Ham2: Entity attach: devc-soe (pid: 91275377, attach count: 3)
13.05.2024 08:34:33.682: [I] Ham2: Entity detach: devc-soe (pid: 91275377, detach count: 3)
13.05.2024 08:34:34.196: [I] Ham2: Entity start: devc-soe (pid: 109412465, count start: 4)
13.05.2024 08:34:40.229: [I] Ham2: Entity exited: devc-soe (pid: 109412465, count death: 4, exit code: 0)
13.05.2024 08:34:40.743: [I] Ham2: Entity attach: devc-soe (pid: 109412465, attach count: 4)
13.05.2024 08:35:33.314: [I] Ham2: Entity detach: devc-soe (pid: 109412465, detach count: 4)
13.05.2024 08:35:33.828: [I] Ham2: Entity start: devc-soe (pid: 110260331, count start: 5)
13.05.2024 08:35:39.763: [I] Ham2: Entity exited: devc-soe (pid: 110260331, count death: 5, exit code: 0)
13.05.2024 08:35:40.281: [I] Ham2: Entity attach: devc-soe (pid: 110260331, attach count: 5)
13.05.2024 08:46:52.772: [I] Ham2: Entity detach: devc-soe (pid: 110260331, detach count: 5)
13.05.2024 08:46:53.285: [I] Ham2: Entity start: devc-soe (pid: 119631979, count start: 6)
13.05.2024 08:46:58.620: [I] Ham2: Entity exited: devc-soe (pid: 119631979, count death: 6, exit code: 0)
13.05.2024 08:46:59.134: [I] Ham2: Entity attach: devc-soe (pid: 119631979, attach count: 6)
13.05.2024 08:59:19.600: [I] Ham2: Entity detach: devc-soe (pid: 119631979, detach count: 6)
13.05.2024 08:59:20.114: [I] Ham2: Entity start: devc-soe (pid: 129925227, count start: 7)
13.05.2024 08:59:25.575: [I] Ham2: Entity exited: devc-soe (pid: 129925227, count death: 7, exit code: 0)
13.05.2024 08:59:26.091: [I] Ham2: Entity attach: devc-soe (pid: 129925227, attach count: 7)
13.05.2024 10:41:37.520: [I] Ham2: Entity detach: devc-soe (pid: 129925227, detach count: 7)
13.05.2024 10:41:38.034: [I] Ham2: Entity start: devc-soe (pid: 214884459, count start: 8)
13.05.2024 10:41:44.331: [I] Ham2: Entity exited: devc-soe (pid: 214884459, count death: 8, exit code: 0)
13.05.2024 10:41:44.845: [I] Ham2: Entity attach: devc-soe (pid: 214884459, attach count: 8)
13.05.2024 10:44:06.351: [I] Ham2: Entity detach: devc-soe (pid: 214884459, detach count: 8)
13.05.2024 10:44:06.864: [I] Ham2: Entity start: devc-soe (pid: 216965227, count start: 9)
13.05.2024 10:44:12.002: [I] Ham2: Entity exited: devc-soe (pid: 216965227, count death: 9, exit code: 0)
13.05.2024 10:44:12.516: [I] Ham2: Entity attach: devc-soe (pid: 216965227, attach count: 9)
13.05.2024 11:14:37.929: [I] Ham2: Entity detach: devc-soe (pid: 216965227, detach count: 9)
13.05.2024 11:14:38.443: [I] Ham2: Entity start: devc-soe (pid: 242499691, count start: 10)
13.05.2024 11:14:44.414: [I] Ham2: Entity exited: devc-soe (pid: 242499691, count death: 10, exit code: 0)
13.05.2024 11:14:44.927: [I] Ham2: Entity attach: devc-soe (pid: 242499691, attach count: 10)
14.05.2024 04:00:13.261: ================================================NEW LOG SESSION===================================================
14.05.2024 04:00:13.284: [I] Ham2: Add entity=[ham_guard], expected process=[ham2] (argv = /usr/bin/ham2)
14.05.2024 04:00:13.290: [I] Ham2: Add entity=[logger], expected process=[logger] (argv = /usr/bin/logger -t)
14.05.2024 04:00:13.290: [I] Ham2: Add entity=[gpiod], expected process=[gpiod] (argv = /scripts/gpiod.sh)
14.05.2024 04:00:13.290: [I] Ham2: Add entity=[devc-soe], expected process=[devc-soe] (argv = /usr/sbin/devc-soe)
14.05.2024 04:00:13.290: [I] Ham2: Add entity=[hart_dhub_driver], expected process=[hart_dhub_driver] (argv = /scripts/dhub/hart_dhub_driver.sh)
14.05.2024 04:00:13.290: [I] Ham2: Add entity=[sysinfo0], expected process=[sysinfo] (argv = /etc/init/sysinfo.sh system)
14.05.2024 04:00:13.290: [I] Ham2: Add entity=[sysinfo1], expected process=[sysinfo] (argv = /etc/init/sysinfo.sh net_default)
14.05.2024 04:00:13.290: [I] Ham2: Add entity=[sysinfo2], expected process=[sysinfo] (argv = /etc/init/sysinfo.sh net_redundancy)
14.05.2024 04:00:13.290: [I] Ham2: Add entity=[sysinfo3], expected process=[sysinfo] (argv = /etc/init/sysinfo.sh net_ethercat)
14.05.2024 04:00:13.290: [I] Ham2: Add entity=[opcua_dhub_driver], expected process=[opcua_dhub_driver] (argv = /scripts/dhub/opc_ua_server_dhub_driver.sh)
14.05.2024 04:00:13.290: [I] Ham2: Add entity=[MdbSerialMstrDhubDriver], expected process=[MdbSerialMstrDhubDriver] (argv = /scripts/dhub/modbus_serial_master_dhub_driver.sh)
14.05.2024 04:00:13.290: [I] Ham2: Add entity=[MdbSerialSlvDhubDriver], expected process=[MdbSerialSlvDhubDriver] (argv = /scripts/dhub/modbus_serial_slave_dhub_driver.sh)
14.05.2024 04:00:13.290: [I] Ham2: Add entity=[MdbTcpMstrDhubDriver], expected process=[MdbTcpMstrDhubDriver] (argv = /scripts/dhub/modbus_tcp_master_dhub_driver.sh)
14.05.2024 04:00:13.291: [I] Ham2: Add entity=[MdbTcpSlvDhubDriver], expected process=[MdbTcpSlvDhubDriver] (argv = /scripts/dhub/modbus_tcp_slave_dhub_driver.sh)
14.05.2024 04:00:13.292: [I] Ham2: Add entity=[rbloop], expected process=[rbloop] (argv = /scripts/dhub/rbloop.sh)
14.05.2024 04:00:13.292: [I] Ham2: Add entity=[regul-bus-driver], expected process=[regul-bus-driver] (argv = /scripts/dhub/regulbus_dhub_driver.sh)
14.05.2024 04:00:13.292: [I] Ham2: Add entity=[redundancy_dhub_driver], expected process=[redundancy_dhub_driver] (argv = /scripts/dhub/redundancy_dhub_driver.sh)
14.05.2024 04:00:13.292: [I] Ham2: Add entity=[IEC60870Driver], expected process=[iec60870driver] (argv = /scripts/dhub/iec60870_dhub_driver.sh)
14.05.2024 04:00:13.292: [I] Ham2: Add entity=[codesyscontrol], expected process=[codesyscontrol] (argv = /usr/bin/runtime-launcher)
14.05.2024 04:00:13.293: [I] Ham2: Add entity=[espd-default], expected process=[espd] (argv = /scripts/espd.sh default)
14.05.2024 04:00:13.293: [I] Ham2: Add entity=[espd-rdd], expected process=[espd] (argv = /scripts/espd.sh redundancy)
14.05.2024 04:00:13.293: [I] Ham2: Add entity=[ssdsmart], expected process=[ssdsmart] (argv = /usr/bin/ssdsmart)
14.05.2024 04:00:13.293: [I] Ham2: Add entity=[supcd], expected process=[supcd] (argv = /usr/bin/supcd)
14.05.2024 04:00:13.336: [I] Ham2: Entity start: ham_guard (pid: 5238886, count start: 1)
14.05.2024 04:00:13.406: [I] Ham2: Add entity=[ham], expected process=[ham2] (argv = /usr/bin/ham2)
14.05.2024 04:00:13.410: [I] Ham2: Entity attach: logger (pid: 1163279, attach count: 1)
14.05.2024 04:00:13.452: [I] Ham2: Entity attach: ham (pid: 5111891, attach count: 1)
14.05.2024 04:00:13.453: [I] Ham2: Service started successfully
14.05.2024 04:00:13.455: [I] Ham2: Entity attach: gpiod (pid: 2252823, attach count: 1)
14.05.2024 04:00:13.487: [I] Ham2: Entity start: devc-soe (pid: 5333081, count start: 1)
14.05.2024 04:00:13.558: [I] Ham2: Entity start: hart_dhub_driver (pid: 5410876, count start: 1)
14.05.2024 04:00:13.719: [I] Ham2: Entity start: sysinfo0 (pid: 5550193, count start: 1)
14.05.2024 04:00:13.850: [I] Ham2: Entity start: sysinfo1 (pid: 5656687, count start: 1)
14.05.2024 04:00:14.147: [I] Ham2: Entity start: sysinfo2 (pid: 5861440, count start: 1)
14.05.2024 04:00:14.336: [I] Ham2: Entity start: sysinfo3 (pid: 5951611, count start: 1)
14.05.2024 04:00:14.651: [I] Ham2: Entity start: opcua_dhub_driver (pid: 6168702, count start: 1)
14.05.2024 04:00:15.057: [I] Ham2: Entity start: MdbSerialMstrDhubDriver (pid: 6336655, count start: 1)
14.05.2024 04:00:15.295: [I] Ham2: Entity start: MdbSerialSlvDhubDriver (pid: 6455416, count start: 1)
14.05.2024 04:00:15.453: [I] Ham2: Entity start: MdbTcpMstrDhubDriver (pid: 6602824, count start: 1)
14.05.2024 04:00:15.611: [I] Ham2: Entity start: MdbTcpSlvDhubDriver (pid: 6680730, count start: 1)
14.05.2024 04:00:15.642: [I] Ham2: Entity attach: rbloop (pid: 3440689, attach count: 1)
14.05.2024 04:00:15.690: [I] Ham2: Entity start: regul-bus-driver (pid: 6705309, count start: 1)
14.05.2024 04:00:15.773: [I] Ham2: Entity start: redundancy_dhub_driver (pid: 6738081, count start: 1)
14.05.2024 04:00:15.809: [I] Ham2: Entity start: IEC60870Driver (pid: 6750371, count start: 1)
14.05.2024 04:00:15.880: [I] Ham2: Entity start: codesyscontrol (pid: 6774888, count start: 1)
14.05.2024 04:00:16.033: [I] Ham2: Entity start: espd-default (pid: 6787239, count start: 1)
14.05.2024 04:00:16.133: [I] Ham2: Entity start: espd-rdd (pid: 6811822, count start: 1)
14.05.2024 04:00:16.317: [I] Ham2: Entity start: ssdsmart (pid: 6852779, count start: 1)
14.05.2024 04:00:16.451: [I] Ham2: Entity start: supcd (pid: 6897841, count start: 1)
14.05.2024 04:00:16.453: [I] Ham2: Service started successfully
14.05.2024 04:00:21.800: [I] Ham2: Entity exited: devc-soe (pid: 5333081, count death: 1, exit code: 0)
14.05.2024 04:00:22.316: [I] Ham2: Entity attach: devc-soe (pid: 5333081, attach count: 1)
14.05.2024 04:13:10.015: ================================================NEW LOG SESSION===================================================
14.05.2024 04:13:10.030: [I] Ham2: Add entity=[ham_guard], expected process=[ham2] (argv = /usr/bin/ham2)
14.05.2024 04:13:10.032: [I] Ham2: Add entity=[logger], expected process=[logger] (argv = /usr/bin/logger -t)
14.05.2024 04:13:10.032: [I] Ham2: Add entity=[gpiod], expected process=[gpiod] (argv = /scripts/gpiod.sh)
14.05.2024 04:13:10.033: [I] Ham2: Add entity=[devc-soe], expected process=[devc-soe] (argv = /usr/sbin/devc-soe)
14.05.2024 04:13:10.033: [I] Ham2: Add entity=[hart_dhub_driver], expected process=[hart_dhub_driver] (argv = /scripts/dhub/hart_dhub_driver.sh)
14.05.2024 04:13:10.033: [I] Ham2: Add entity=[sysinfo0], expected process=[sysinfo] (argv = /etc/init/sysinfo.sh system)
14.05.2024 04:13:10.033: [I] Ham2: Add entity=[sysinfo1], expected process=[sysinfo] (argv = /etc/init/sysinfo.sh net_default)
14.05.2024 04:13:10.033: [I] Ham2: Add entity=[sysinfo2], expected process=[sysinfo] (argv = /etc/init/sysinfo.sh net_redundancy)
14.05.2024 04:13:10.033: [I] Ham2: Add entity=[sysinfo3], expected process=[sysinfo] (argv = /etc/init/sysinfo.sh net_ethercat)
14.05.2024 04:13:10.033: [I] Ham2: Add entity=[opcua_dhub_driver], expected process=[opcua_dhub_driver] (argv = /scripts/dhub/opc_ua_server_dhub_driver.sh)
14.05.2024 04:13:10.033: [I] Ham2: Add entity=[MdbSerialMstrDhubDriver], expected process=[MdbSerialMstrDhubDriver] (argv = /scripts/dhub/modbus_serial_master_dhub_driver.sh)
14.05.2024 04:13:10.033: [I] Ham2: Add entity=[MdbSerialSlvDhubDriver], expected process=[MdbSerialSlvDhubDriver] (argv = /scripts/dhub/modbus_serial_slave_dhub_driver.sh)
14.05.2024 04:13:10.033: [I] Ham2: Add entity=[MdbTcpMstrDhubDriver], expected process=[MdbTcpMstrDhubDriver] (argv = /scripts/dhub/modbus_tcp_master_dhub_driver.sh)
14.05.2024 04:13:10.033: [I] Ham2: Add entity=[MdbTcpSlvDhubDriver], expected process=[MdbTcpSlvDhubDriver] (argv = /scripts/dhub/modbus_tcp_slave_dhub_driver.sh)
14.05.2024 04:13:10.033: [I] Ham2: Add entity=[rbloop], expected process=[rbloop] (argv = /scripts/dhub/rbloop.sh)
14.05.2024 04:13:10.034: [I] Ham2: Add entity=[regul-bus-driver], expected process=[regul-bus-driver] (argv = /scripts/dhub/regulbus_dhub_driver.sh)
14.05.2024 04:13:10.034: [I] Ham2: Add entity=[redundancy_dhub_driver], expected process=[redundancy_dhub_driver] (argv = /scripts/dhub/redundancy_dhub_driver.sh)
14.05.2024 04:13:10.034: [I] Ham2: Add entity=[IEC60870Driver], expected process=[iec60870driver] (argv = /scripts/dhub/iec60870_dhub_driver.sh)
14.05.2024 04:13:10.034: [I] Ham2: Add entity=[codesyscontrol], expected process=[codesyscontrol] (argv = /usr/bin/runtime-launcher)
14.05.2024 04:13:10.034: [I] Ham2: Add entity=[espd-default], expected process=[espd] (argv = /scripts/espd.sh default)
14.05.2024 04:13:10.034: [I] Ham2: Add entity=[espd-rdd], expected process=[espd] (argv = /scripts/espd.sh redundancy)
14.05.2024 04:13:10.034: [I] Ham2: Add entity=[ssdsmart], expected process=[ssdsmart] (argv = /usr/bin/ssdsmart)
14.05.2024 04:13:10.034: [I] Ham2: Add entity=[supcd], expected process=[supcd] (argv = /usr/bin/supcd)
14.05.2024 04:13:10.078: [I] Ham2: Entity start: ham_guard (pid: 5255268, count start: 1)
14.05.2024 04:13:10.118: [I] Ham2: Add entity=[ham], expected process=[ham2] (argv = /usr/bin/ham2)
14.05.2024 04:13:10.139: [I] Ham2: Entity attach: logger (pid: 1163279, attach count: 1)
14.05.2024 04:13:10.160: [I] Ham2: Entity attach: ham (pid: 5124185, attach count: 1)
14.05.2024 04:13:10.161: [I] Ham2: Service started successfully
14.05.2024 04:13:10.170: [I] Ham2: Entity attach: gpiod (pid: 2252842, attach count: 1)
14.05.2024 04:13:10.202: [I] Ham2: Entity start: devc-soe (pid: 5345364, count start: 1)
14.05.2024 04:13:10.330: [I] Ham2: Entity start: hart_dhub_driver (pid: 5431395, count start: 1)
14.05.2024 04:13:10.456: [I] Ham2: Entity start: sysinfo0 (pid: 5517420, count start: 1)
14.05.2024 04:13:10.632: [I] Ham2: Entity start: sysinfo1 (pid: 5648504, count start: 1)
14.05.2024 04:13:10.934: [I] Ham2: Entity start: sysinfo2 (pid: 5836853, count start: 1)
14.05.2024 04:13:11.065: [I] Ham2: Entity start: sysinfo3 (pid: 5886068, count start: 1)
14.05.2024 04:13:11.482: [I] Ham2: Entity start: opcua_dhub_driver (pid: 6172768, count start: 1)
14.05.2024 04:13:11.855: [I] Ham2: Entity start: MdbSerialMstrDhubDriver (pid: 6353041, count start: 1)
14.05.2024 04:13:12.109: [I] Ham2: Entity start: MdbSerialSlvDhubDriver (pid: 6475785, count start: 1)
14.05.2024 04:13:12.292: [I] Ham2: Entity start: MdbTcpMstrDhubDriver (pid: 6611066, count start: 1)
14.05.2024 04:13:12.417: [I] Ham2: Entity start: MdbTcpSlvDhubDriver (pid: 6693018, count start: 1)
14.05.2024 04:13:12.435: [I] Ham2: Entity attach: rbloop (pid: 3436598, attach count: 1)
14.05.2024 04:13:12.479: [I] Ham2: Entity start: regul-bus-driver (pid: 6697117, count start: 1)
14.05.2024 04:13:12.518: [I] Ham2: Entity start: redundancy_dhub_driver (pid: 6713506, count start: 1)
14.05.2024 04:13:12.631: [I] Ham2: Entity start: IEC60870Driver (pid: 6750369, count start: 1)
14.05.2024 04:13:12.704: [I] Ham2: Entity start: codesyscontrol (pid: 6770855, count start: 1)
14.05.2024 04:13:12.868: [I] Ham2: Entity start: espd-default (pid: 6787238, count start: 1)
14.05.2024 04:13:13.074: [I] Ham2: Entity start: espd-rdd (pid: 6840491, count start: 1)
14.05.2024 04:13:13.119: [I] Ham2: Entity start: ssdsmart (pid: 6852784, count start: 1)
14.05.2024 04:13:13.172: [I] Ham2: Entity start: supcd (pid: 6869170, count start: 1)
14.05.2024 04:13:13.173: [I] Ham2: Service started successfully
14.05.2024 04:13:18.651: [I] Ham2: Entity exited: devc-soe (pid: 5345364, count death: 1, exit code: 0)
14.05.2024 04:13:19.174: [I] Ham2: Entity attach: devc-soe (pid: 5345364, attach count: 1)
14.05.2024 04:26:45.119: ================================================NEW LOG SESSION===================================================
14.05.2024 04:26:45.132: [I] Ham2: Add entity=[ham_guard], expected process=[ham2] (argv = /usr/bin/ham2)
14.05.2024 04:26:45.135: [I] Ham2: Add entity=[logger], expected process=[logger] (argv = /usr/bin/logger -t)
14.05.2024 04:26:45.135: [I] Ham2: Add entity=[gpiod], expected process=[gpiod] (argv = /scripts/gpiod.sh)
14.05.2024 04:26:45.135: [I] Ham2: Add entity=[devc-soe], expected process=[devc-soe] (argv = /usr/sbin/devc-soe)
14.05.2024 04:26:45.135: [I] Ham2: Add entity=[hart_dhub_driver], expected process=[hart_dhub_driver] (argv = /scripts/dhub/hart_dhub_driver.sh)
14.05.2024 04:26:45.135: [I] Ham2: Add entity=[sysinfo0], expected process=[sysinfo] (argv = /etc/init/sysinfo.sh system)
14.05.2024 04:26:45.135: [I] Ham2: Add entity=[sysinfo1], expected process=[sysinfo] (argv = /etc/init/sysinfo.sh net_default)
14.05.2024 04:26:45.135: [I] Ham2: Add entity=[sysinfo2], expected process=[sysinfo] (argv = /etc/init/sysinfo.sh net_redundancy)
14.05.2024 04:26:45.135: [I] Ham2: Add entity=[sysinfo3], expected process=[sysinfo] (argv = /etc/init/sysinfo.sh net_ethercat)
14.05.2024 04:26:45.135: [I] Ham2: Add entity=[opcua_dhub_driver], expected process=[opcua_dhub_driver] (argv = /scripts/dhub/opc_ua_server_dhub_driver.sh)
14.05.2024 04:26:45.136: [I] Ham2: Add entity=[MdbSerialMstrDhubDriver], expected process=[MdbSerialMstrDhubDriver] (argv = /scripts/dhub/modbus_serial_master_dhub_driver.sh)
14.05.2024 04:26:45.136: [I] Ham2: Add entity=[MdbSerialSlvDhubDriver], expected process=[MdbSerialSlvDhubDriver] (argv = /scripts/dhub/modbus_serial_slave_dhub_driver.sh)
14.05.2024 04:26:45.136: [I] Ham2: Add entity=[MdbTcpMstrDhubDriver], expected process=[MdbTcpMstrDhubDriver] (argv = /scripts/dhub/modbus_tcp_master_dhub_driver.sh)
14.05.2024 04:26:45.136: [I] Ham2: Add entity=[MdbTcpSlvDhubDriver], expected process=[MdbTcpSlvDhubDriver] (argv = /scripts/dhub/modbus_tcp_slave_dhub_driver.sh)
14.05.2024 04:26:45.136: [I] Ham2: Add entity=[rbloop], expected process=[rbloop] (argv = /scripts/dhub/rbloop.sh)
14.05.2024 04:26:45.136: [I] Ham2: Add entity=[regul-bus-driver], expected process=[regul-bus-driver] (argv = /scripts/dhub/regulbus_dhub_driver.sh)
14.05.2024 04:26:45.136: [I] Ham2: Add entity=[redundancy_dhub_driver], expected process=[redundancy_dhub_driver] (argv = /scripts/dhub/redundancy_dhub_driver.sh)
14.05.2024 04:26:45.136: [I] Ham2: Add entity=[IEC60870Driver], expected process=[iec60870driver] (argv = /scripts/dhub/iec60870_dhub_driver.sh)
14.05.2024 04:26:45.136: [I] Ham2: Add entity=[codesyscontrol], expected process=[codesyscontrol] (argv = /usr/bin/runtime-launcher)
14.05.2024 04:26:45.136: [I] Ham2: Add entity=[espd-default], expected process=[espd] (argv = /scripts/espd.sh default)
14.05.2024 04:26:45.137: [I] Ham2: Add entity=[espd-rdd], expected process=[espd] (argv = /scripts/espd.sh redundancy)
14.05.2024 04:26:45.137: [I] Ham2: Add entity=[ssdsmart], expected process=[ssdsmart] (argv = /usr/bin/ssdsmart)
14.05.2024 04:26:45.137: [I] Ham2: Add entity=[supcd], expected process=[supcd] (argv = /usr/bin/supcd)
14.05.2024 04:26:45.183: [I] Ham2: Entity start: ham_guard (pid: 5202020, count start: 1)
14.05.2024 04:26:45.217: [I] Ham2: Add entity=[ham], expected process=[ham2] (argv = /usr/bin/ham2)
14.05.2024 04:26:45.233: [I] Ham2: Entity attach: logger (pid: 1163279, attach count: 1)
14.05.2024 04:26:45.299: [I] Ham2: Entity attach: ham (pid: 5058644, attach count: 1)
14.05.2024 04:26:45.302: [I] Ham2: Service started successfully
14.05.2024 04:26:45.358: [I] Ham2: Entity attach: gpiod (pid: 2220075, attach count: 1)
14.05.2024 04:26:45.536: [I] Ham2: Entity start: devc-soe (pid: 5455991, count start: 1)
14.05.2024 04:26:45.818: [I] Ham2: Entity start: hart_dhub_driver (pid: 5656670, count start: 1)
14.05.2024 04:26:45.941: [I] Ham2: Entity start: sysinfo0 (pid: 5713983, count start: 1)
14.05.2024 04:26:46.399: [I] Ham2: Entity start: sysinfo1 (pid: 6033541, count start: 1)
14.05.2024 04:26:46.692: [I] Ham2: Entity start: sysinfo2 (pid: 6230160, count start: 1)
14.05.2024 04:26:46.969: [I] Ham2: Entity start: sysinfo3 (pid: 6398051, count start: 1)
14.05.2024 04:26:47.175: [I] Ham2: Entity start: opcua_dhub_driver (pid: 6512701, count start: 1)
14.05.2024 04:26:47.328: [I] Ham2: Entity start: MdbSerialMstrDhubDriver (pid: 6586514, count start: 1)
14.05.2024 04:26:47.357: [I] Ham2: Entity start: MdbSerialSlvDhubDriver (pid: 6586518, count start: 1)
14.05.2024 04:26:47.479: [I] Ham2: Entity start: MdbTcpMstrDhubDriver (pid: 6639765, count start: 1)
14.05.2024 04:26:47.517: [I] Ham2: Entity start: MdbTcpSlvDhubDriver (pid: 6656159, count start: 1)
14.05.2024 04:26:47.593: [I] Ham2: Entity attach: rbloop (pid: 3399732, attach count: 1)
14.05.2024 04:26:47.614: [I] Ham2: Entity start: regul-bus-driver (pid: 6693020, count start: 1)
14.05.2024 04:26:47.692: [I] Ham2: Entity start: redundancy_dhub_driver (pid: 6729888, count start: 1)
14.05.2024 04:26:47.742: [I] Ham2: Entity start: IEC60870Driver (pid: 6754468, count start: 1)
14.05.2024 04:26:47.862: [I] Ham2: Entity start: codesyscontrol (pid: 6774951, count start: 1)
14.05.2024 04:26:47.899: [I] Ham2: Entity start: espd-default (pid: 6783137, count start: 1)
14.05.2024 04:26:48.050: [I] Ham2: Entity start: espd-rdd (pid: 6803625, count start: 1)
14.05.2024 04:26:48.292: [I] Ham2: Entity start: ssdsmart (pid: 6873270, count start: 1)
14.05.2024 04:26:48.504: [I] Ham2: Entity start: supcd (pid: 6946989, count start: 1)
14.05.2024 04:26:48.506: [I] Ham2: Service started successfully
14.05.2024 04:26:53.753: [I] Ham2: Entity exited: devc-soe (pid: 5455991, count death: 1, exit code: 0)
14.05.2024 04:26:54.269: [I] Ham2: Entity attach: devc-soe (pid: 5455991, attach count: 1)
14.05.2024 06:29:39.842: [I] Catch the signal: software termination signal (15)
14.05.2024 06:29:39.842: [I] Catch the signal: software termination signal (15)
14.05.2024 06:29:39.842: [I] Service is stopped
14.05.2024 06:29:39.843: [I] Service is stopped
14.05.2024 06:29:39.847: ================================================END LOG SESSION===================================================
14.05.2024 06:30:27.947: ================================================NEW LOG SESSION===================================================
14.05.2024 06:30:27.962: [I] Ham2: Add entity=[ham_guard], expected process=[ham2] (argv = /usr/bin/ham2)
14.05.2024 06:30:27.964: [I] Ham2: Add entity=[logger], expected process=[logger] (argv = /usr/bin/logger -t)
14.05.2024 06:30:27.964: [I] Ham2: Add entity=[gpiod], expected process=[gpiod] (argv = /scripts/gpiod.sh)
14.05.2024 06:30:27.964: [I] Ham2: Add entity=[devc-soe], expected process=[devc-soe] (argv = /usr/sbin/devc-soe)
14.05.2024 06:30:27.964: [I] Ham2: Add entity=[hart_dhub_driver], expected process=[hart_dhub_driver] (argv = /scripts/dhub/hart_dhub_driver.sh)
14.05.2024 06:30:27.964: [I] Ham2: Add entity=[sysinfo0], expected process=[sysinfo] (argv = /etc/init/sysinfo.sh system)
14.05.2024 06:30:27.964: [I] Ham2: Add entity=[sysinfo1], expected process=[sysinfo] (argv = /etc/init/sysinfo.sh net_default)
14.05.2024 06:30:27.964: [I] Ham2: Add entity=[sysinfo2], expected process=[sysinfo] (argv = /etc/init/sysinfo.sh net_redundancy)
14.05.2024 06:30:27.964: [I] Ham2: Add entity=[sysinfo3], expected process=[sysinfo] (argv = /etc/init/sysinfo.sh net_ethercat)
14.05.2024 06:30:27.964: [I] Ham2: Add entity=[opcua_dhub_driver], expected process=[opcua_dhub_driver] (argv = /scripts/dhub/opc_ua_server_dhub_driver.sh)
14.05.2024 06:30:27.964: [I] Ham2: Add entity=[MdbSerialMstrDhubDriver], expected process=[MdbSerialMstrDhubDriver] (argv = /scripts/dhub/modbus_serial_master_dhub_driver.sh)
14.05.2024 06:30:27.964: [I] Ham2: Add entity=[MdbSerialSlvDhubDriver], expected process=[MdbSerialSlvDhubDriver] (argv = /scripts/dhub/modbus_serial_slave_dhub_driver.sh)
14.05.2024 06:30:27.964: [I] Ham2: Add entity=[MdbTcpMstrDhubDriver], expected process=[MdbTcpMstrDhubDriver] (argv = /scripts/dhub/modbus_tcp_master_dhub_driver.sh)
14.05.2024 06:30:27.964: [I] Ham2: Add entity=[MdbTcpSlvDhubDriver], expected process=[MdbTcpSlvDhubDriver] (argv = /scripts/dhub/modbus_tcp_slave_dhub_driver.sh)
14.05.2024 06:30:27.965: [I] Ham2: Add entity=[rbloop], expected process=[rbloop] (argv = /scripts/dhub/rbloop.sh)
14.05.2024 06:30:27.965: [I] Ham2: Add entity=[regul-bus-driver], expected process=[regul-bus-driver] (argv = /scripts/dhub/regulbus_dhub_driver.sh)
14.05.2024 06:30:27.965: [I] Ham2: Add entity=[redundancy_dhub_driver], expected process=[redundancy_dhub_driver] (argv = /scripts/dhub/redundancy_dhub_driver.sh)
14.05.2024 06:30:27.965: [I] Ham2: Add entity=[IEC60870Driver], expected process=[iec60870driver] (argv = /scripts/dhub/iec60870_dhub_driver.sh)
14.05.2024 06:30:27.965: [I] Ham2: Add entity=[codesyscontrol], expected process=[codesyscontrol] (argv = /usr/bin/runtime-launcher)
14.05.2024 06:30:27.965: [I] Ham2: Add entity=[espd-default], expected process=[espd] (argv = /scripts/espd.sh default)
14.05.2024 06:30:27.965: [I] Ham2: Add entity=[espd-rdd], expected process=[espd] (argv = /scripts/espd.sh redundancy)
14.05.2024 06:30:27.965: [I] Ham2: Add entity=[ssdsmart], expected process=[ssdsmart] (argv = /usr/bin/ssdsmart)
14.05.2024 06:30:27.965: [I] Ham2: Add entity=[supcd], expected process=[supcd] (argv = /usr/bin/supcd)
14.05.2024 06:30:28.010: [I] Ham2: Entity start: ham_guard (pid: 5193829, count start: 1)
14.05.2024 06:30:28.049: [I] Ham2: Add entity=[ham], expected process=[ham2] (argv = /usr/bin/ham2)
14.05.2024 06:30:28.074: [I] Ham2: Entity attach: logger (pid: 1163279, attach count: 1)
14.05.2024 06:30:28.095: [I] Ham2: Entity attach: ham (pid: 5066841, attach count: 1)
14.05.2024 06:30:28.095: [I] Ham2: Service started successfully
14.05.2024 06:30:28.100: [I] Ham2: Entity attach: gpiod (pid: 2220072, attach count: 1)
14.05.2024 06:30:28.231: [I] Ham2: Entity start: devc-soe (pid: 5345393, count start: 1)
14.05.2024 06:30:28.354: [I] Ham2: Entity start: hart_dhub_driver (pid: 5447796, count start: 1)
14.05.2024 06:30:28.586: [I] Ham2: Entity start: sysinfo0 (pid: 5632055, count start: 1)
14.05.2024 06:30:28.818: [I] Ham2: Entity start: sysinfo1 (pid: 5775455, count start: 1)
14.05.2024 06:30:29.048: [I] Ham2: Entity start: sysinfo2 (pid: 5886085, count start: 1)
14.05.2024 06:30:29.487: [I] Ham2: Entity start: sysinfo3 (pid: 6197383, count start: 1)
14.05.2024 06:30:29.751: [I] Ham2: Entity start: opcua_dhub_driver (pid: 6340727, count start: 1)
14.05.2024 06:30:29.993: [I] Ham2: Entity start: MdbSerialMstrDhubDriver (pid: 6479962, count start: 1)
14.05.2024 06:30:30.182: [I] Ham2: Entity start: MdbSerialSlvDhubDriver (pid: 6578326, count start: 1)
14.05.2024 06:30:30.270: [I] Ham2: Entity start: MdbTcpMstrDhubDriver (pid: 6602904, count start: 1)
14.05.2024 06:30:30.314: [I] Ham2: Entity start: MdbTcpSlvDhubDriver (pid: 6623387, count start: 1)
